path,wsi,is_valid,label
.\sc_dataset\10X/1917088/1917088_227.tif,1917088,0,2
.\sc_dataset\10X/114832/114832_220.tif,114832,0,1
.\sc_dataset\10X/138119/138119_56.tif,138119,1,0
.\sc_dataset\10X/138126/138126_9.tif,138126,0,1
.\sc_dataset\10X/1916477/1916477_296.tif,1916477,0,1
.\sc_dataset\10X/148917/148917_153.tif,148917,1,0
.\sc_dataset\10X/148831/148831_227.tif,148831,0,1
.\sc_dataset\10X/126742/126742_278.tif,126742,0,0
.\sc_dataset\10X/1612592/1612592_69.tif,1612592,1,2
.\sc_dataset\10X/149954/149954_96.tif,149954,0,1
.\sc_dataset\10X/115009/115009_282.tif,115009,0,0
.\sc_dataset\10X/149215/149215_255.tif,149215,0,1
.\sc_dataset\10X/1916984/1916984_153.tif,1916984,0,2
.\sc_dataset\10X/1714430B/1714430B_287.tif,1714430B,0,1
.\sc_dataset\10X/149647/149647_36.tif,149647,1,0
.\sc_dataset\10X/126862/126862_16.tif,126862,0,0
.\sc_dataset\10X/1612583/1612583_212.tif,1612583,0,1
.\sc_dataset\10X/1612761/1612761_183.tif,1612761,0,0
.\sc_dataset\10X/1611621/1611621_210.tif,1611621,1,1
.\sc_dataset\10X/1916277/1916277_276.tif,1916277,0,0
.\sc_dataset\10X/125440/125440_295.tif,125440,0,2
.\sc_dataset\10X/149157/149157_0.tif,149157,1,0
.\sc_dataset\10X/138382/138382_200.tif,138382,1,0
.\sc_dataset\10X/1612994/1612994_126.tif,1612994,0,2
.\sc_dataset\10X/1612412/1612412_155.tif,1612412,1,2
.\sc_dataset\10X/1612685/1612685_182.tif,1612685,0,0
.\sc_dataset\10X/1511021/1511021_187.tif,1511021,1,1
.\sc_dataset\10X/126742/126742_71.tif,126742,0,0
.\sc_dataset\10X/1611621/1611621_129.tif,1611621,1,1
.\sc_dataset\10X/138083/138083_172.tif,138083,0,1
.\sc_dataset\10X/1713814/1713814_141.tif,1713814,0,0
.\sc_dataset\10X/138254/138254_40.tif,138254,1,0
.\sc_dataset\10X/1916527/1916527_7.tif,1916527,0,1
.\sc_dataset\10X/1511067/1511067_30.tif,1511067,1,1
.\sc_dataset\10X/1917199/1917199_15.tif,1917199,0,2
.\sc_dataset\10X/125960/125960_36.tif,125960,0,0
.\sc_dataset\10X/1916984/1916984_33.tif,1916984,0,2
.\sc_dataset\10X/1612610/1612610_103.tif,1612610,0,1
.\sc_dataset\10X/1815496/1815496_80.tif,1815496,0,1
.\sc_dataset\10X/1511067/1511067_50.tif,1511067,1,1
.\sc_dataset\10X/126649/126649_266.tif,126649,0,0
.\sc_dataset\10X/126307/126307_106.tif,126307,0,2
.\sc_dataset\10X/138268/138268_155.tif,138268,1,0
.\sc_dataset\10X/1916767/1916767_27.tif,1916767,0,1
.\sc_dataset\10X/1815676A/1815676A_124.tif,1815676A,0,1
.\sc_dataset\10X/1511019/1511019_147.tif,1511019,1,1
.\sc_dataset\10X/148588/148588_57.tif,148588,0,1
.\sc_dataset\10X/148639/148639_36.tif,148639,0,1
.\sc_dataset\10X/1917061/1917061_193.tif,1917061,0,0
.\sc_dataset\10X/115009/115009_289.tif,115009,0,0
.\sc_dataset\10X/1612378/1612378_66.tif,1612378,0,0
.\sc_dataset\10X/1815262/1815262_243.tif,1815262,0,1
.\sc_dataset\10X/1815257/1815257_173.tif,1815257,0,2
.\sc_dataset\10X/126204/126204_111.tif,126204,0,0
.\sc_dataset\10X/1815496/1815496_299.tif,1815496,0,1
.\sc_dataset\10X/138051/138051_129.tif,138051,0,0
.\sc_dataset\10X/1612579/1612579_14.tif,1612579,1,2
.\sc_dataset\10X/1612401/1612401_207.tif,1612401,1,1
.\sc_dataset\10X/149954/149954_30.tif,149954,0,1
.\sc_dataset\10X/1917213/1917213_187.tif,1917213,0,1
.\sc_dataset\10X/1511021/1511021_23.tif,1511021,1,1
.\sc_dataset\10X/126492/126492_147.tif,126492,0,0
.\sc_dataset\10X/1611934/1611934_266.tif,1611934,1,1
.\sc_dataset\10X/138332/138332_180.tif,138332,1,0
.\sc_dataset\10X/148757/148757_93.tif,148757,1,0
.\sc_dataset\10X/138051/138051_191.tif,138051,0,0
.\sc_dataset\10X/1612994/1612994_109.tif,1612994,0,2
.\sc_dataset\10X/1510866/1510866_291.tif,1510866,0,2
.\sc_dataset\10X/1815257/1815257_181.tif,1815257,0,2
.\sc_dataset\10X/1917266/1917266_63.tif,1917266,0,2
.\sc_dataset\10X/1611621/1611621_248.tif,1611621,1,1
.\sc_dataset\10X/126377/126377_256.tif,126377,0,2
.\sc_dataset\10X/1613010/1613010_231.tif,1613010,0,1
.\sc_dataset\10X/1917199/1917199_110.tif,1917199,0,2
.\sc_dataset\10X/1917061/1917061_234.tif,1917061,0,0
.\sc_dataset\10X/1916767/1916767_291.tif,1916767,0,1
.\sc_dataset\10X/1916637/1916637_103.tif,1916637,0,1
.\sc_dataset\10X/125960/125960_65.tif,125960,0,0
.\sc_dataset\10X/1612447/1612447_127.tif,1612447,0,1
.\sc_dataset\10X/1815676A/1815676A_198.tif,1815676A,0,1
.\sc_dataset\10X/1510833/1510833_189.tif,1510833,0,1
.\sc_dataset\10X/2017440/2017440_124.tif,2017440,0,1
.\sc_dataset\10X/1511459/1511459_164.tif,1511459,0,2
.\sc_dataset\10X/1815676A/1815676A_0.tif,1815676A,0,1
.\sc_dataset\10X/125362/125362_233.tif,125362,0,0
.\sc_dataset\10X/1611934/1611934_10.tif,1611934,1,1
.\sc_dataset\10X/126377/126377_253.tif,126377,0,2
.\sc_dataset\10X/1916984/1916984_281.tif,1916984,0,2
.\sc_dataset\10X/148859/148859_255.tif,148859,1,0
.\sc_dataset\10X/1612073/1612073_4.tif,1612073,0,0
.\sc_dataset\10X/1713908/1713908_158.tif,1713908,0,0
.\sc_dataset\10X/1713377/1713377_76.tif,1713377,0,0
.\sc_dataset\10X/1612552/1612552_34.tif,1612552,0,0
.\sc_dataset\10X/1611682/1611682_110.tif,1611682,1,1
.\sc_dataset\10X/114832/114832_86.tif,114832,0,1
.\sc_dataset\10X/1916427/1916427_94.tif,1916427,0,1
.\sc_dataset\10X/137087/137087_112.tif,137087,0,0
.\sc_dataset\10X/1713377/1713377_28.tif,1713377,0,0
.\sc_dataset\10X/1815496/1815496_289.tif,1815496,0,1
.\sc_dataset\10X/1510846/1510846_42.tif,1510846,0,0
.\sc_dataset\10X/149509/149509_192.tif,149509,0,1
.\sc_dataset\10X/1815262/1815262_185.tif,1815262,0,1
.\sc_dataset\10X/138126/138126_112.tif,138126,0,1
.\sc_dataset\10X/1510834/1510834_47.tif,1510834,0,0
.\sc_dataset\10X/125960/125960_101.tif,125960,0,0
.\sc_dataset\10X/1510870/1510870_93.tif,1510870,0,1
.\sc_dataset\10X/1612412/1612412_176.tif,1612412,1,2
.\sc_dataset\10X/1612455/1612455_172.tif,1612455,0,1
.\sc_dataset\10X/126492/126492_145.tif,126492,0,0
.\sc_dataset\10X/1510864/1510864_178.tif,1510864,0,2
.\sc_dataset\10X/149636/149636_79.tif,149636,1,0
.\sc_dataset\10X/1917266/1917266_84.tif,1917266,0,2
.\sc_dataset\10X/149215/149215_55.tif,149215,0,1
.\sc_dataset\10X/1612445/1612445_43.tif,1612445,0,0
.\sc_dataset\10X/1916506/1916506_220.tif,1916506,0,0
.\sc_dataset\10X/1612592/1612592_255.tif,1612592,1,2
.\sc_dataset\10X/1917074/1917074_71.tif,1917074,0,0
.\sc_dataset\10X/1916736/1916736_203.tif,1916736,0,0
.\sc_dataset\10X/114833/114833_76.tif,114833,0,2
.\sc_dataset\10X/1917199/1917199_149.tif,1917199,0,2
.\sc_dataset\10X/1611934/1611934_102.tif,1611934,1,1
.\sc_dataset\10X/1612579/1612579_29.tif,1612579,1,2
.\sc_dataset\10X/126204/126204_8.tif,126204,0,0
.\sc_dataset\10X/149704/149704_25.tif,149704,0,1
.\sc_dataset\10X/114926/114926_96.tif,114926,0,0
.\sc_dataset\10X/1612579/1612579_194.tif,1612579,1,2
.\sc_dataset\10X/1612975/1612975_48.tif,1612975,0,2
.\sc_dataset\10X/1916527/1916527_178.tif,1916527,0,1
.\sc_dataset\10X/1511021/1511021_71.tif,1511021,1,1
.\sc_dataset\10X/126492/126492_120.tif,126492,0,0
.\sc_dataset\10X/1510870/1510870_16.tif,1510870,0,1
.\sc_dataset\10X/1612364/1612364_71.tif,1612364,1,1
.\sc_dataset\10X/1612435/1612435_173.tif,1612435,1,2
.\sc_dataset\10X/1915940/1915940_231.tif,1915940,0,1
.\sc_dataset\10X/137844/137844_185.tif,137844,0,1
.\sc_dataset\10X/115299/115299_225.tif,115299,0,0
.\sc_dataset\10X/149945/149945_104.tif,149945,0,1
.\sc_dataset\10X/1511019/1511019_248.tif,1511019,1,1
.\sc_dataset\10X/1815676A/1815676A_41.tif,1815676A,0,1
.\sc_dataset\10X/126204/126204_296.tif,126204,0,0
.\sc_dataset\10X/1510846/1510846_24.tif,1510846,0,0
.\sc_dataset\10X/1714104/1714104_196.tif,1714104,0,0
.\sc_dataset\10X/1713814/1713814_139.tif,1713814,0,0
.\sc_dataset\10X/137534/137534_254.tif,137534,0,1
.\sc_dataset\10X/125960/125960_86.tif,125960,0,0
.\sc_dataset\10X/1815262/1815262_147.tif,1815262,0,1
.\sc_dataset\10X/148917/148917_146.tif,148917,1,0
.\sc_dataset\10X/148588/148588_84.tif,148588,0,1
.\sc_dataset\10X/1611682/1611682_24.tif,1611682,1,1
.\sc_dataset\10X/138051/138051_261.tif,138051,0,0
.\sc_dataset\10X/149157/149157_117.tif,149157,1,0
.\sc_dataset\10X/138083/138083_204.tif,138083,0,1
.\sc_dataset\10X/126062/126062_238.tif,126062,0,0
.\sc_dataset\10X/1916736/1916736_237.tif,1916736,0,0
.\sc_dataset\10X/1612975/1612975_157.tif,1612975,0,2
.\sc_dataset\10X/149215/149215_68.tif,149215,0,1
.\sc_dataset\10X/1613010/1613010_32.tif,1613010,0,1
.\sc_dataset\10X/1612994/1612994_212.tif,1612994,0,2
.\sc_dataset\10X/1713377/1713377_187.tif,1713377,0,0
.\sc_dataset\10X/1917061/1917061_66.tif,1917061,0,0
.\sc_dataset\10X/1714430B/1714430B_134.tif,1714430B,0,1
.\sc_dataset\10X/1916910/1916910_246.tif,1916910,0,1
.\sc_dataset\10X/1612454/1612454_64.tif,1612454,0,0
.\sc_dataset\10X/1511459/1511459_123.tif,1511459,0,2
.\sc_dataset\10X/1612552/1612552_138.tif,1612552,0,0
.\sc_dataset\10X/1713759/1713759_168.tif,1713759,0,2
.\sc_dataset\10X/1916506/1916506_138.tif,1916506,0,0
.\sc_dataset\10X/1612435/1612435_101.tif,1612435,1,2
.\sc_dataset\10X/1612445/1612445_159.tif,1612445,0,0
.\sc_dataset\10X/1713552/1713552_117.tif,1713552,0,1
.\sc_dataset\10X/1612579/1612579_200.tif,1612579,1,2
.\sc_dataset\10X/1612475/1612475_16.tif,1612475,1,2
.\sc_dataset\10X/1815845/1815845_71.tif,1815845,0,0
.\sc_dataset\10X/114926/114926_5.tif,114926,0,0
.\sc_dataset\10X/114865/114865_248.tif,114865,0,0
.\sc_dataset\10X/126603/126603_227.tif,126603,0,0
.\sc_dataset\10X/1916877/1916877_52.tif,1916877,0,0
.\sc_dataset\10X/137292/137292_14.tif,137292,0,0
.\sc_dataset\10X/1916427/1916427_56.tif,1916427,0,1
.\sc_dataset\10X/1511067/1511067_147.tif,1511067,1,1
.\sc_dataset\10X/1612475/1612475_275.tif,1612475,1,2
.\sc_dataset\10X/115192/115192_61.tif,115192,0,2
.\sc_dataset\10X/1714430B/1714430B_34.tif,1714430B,0,1
.\sc_dataset\10X/1612401/1612401_9.tif,1612401,1,1
.\sc_dataset\10X/138382/138382_142.tif,138382,1,0
.\sc_dataset\10X/149157/149157_138.tif,149157,1,0
.\sc_dataset\10X/1510846/1510846_252.tif,1510846,0,0
.\sc_dataset\10X/149157/149157_4.tif,149157,1,0
.\sc_dataset\10X/1916385/1916385_274.tif,1916385,0,2
.\sc_dataset\10X/1612364/1612364_169.tif,1612364,1,1
.\sc_dataset\10X/1612685/1612685_36.tif,1612685,0,0
.\sc_dataset\10X/1714430B/1714430B_163.tif,1714430B,0,1
.\sc_dataset\10X/1916877/1916877_115.tif,1916877,0,0
.\sc_dataset\10X/126126/126126_154.tif,126126,0,0
.\sc_dataset\10X/1510834/1510834_65.tif,1510834,0,0
.\sc_dataset\10X/1511021/1511021_201.tif,1511021,1,1
.\sc_dataset\10X/1815813/1815813_92.tif,1815813,0,1
.\sc_dataset\10X/1612761/1612761_180.tif,1612761,0,0
.\sc_dataset\10X/114865/114865_131.tif,114865,0,0
.\sc_dataset\10X/149143/149143_215.tif,149143,0,1
.\sc_dataset\10X/149509/149509_246.tif,149509,0,1
.\sc_dataset\10X/114833/114833_94.tif,114833,0,2
.\sc_dataset\10X/1510834/1510834_82.tif,1510834,0,0
.\sc_dataset\10X/1612592/1612592_45.tif,1612592,1,2
.\sc_dataset\10X/1612412/1612412_24.tif,1612412,1,2
.\sc_dataset\10X/1916984/1916984_107.tif,1916984,0,2
.\sc_dataset\10X/137087/137087_262.tif,137087,0,0
.\sc_dataset\10X/126603/126603_198.tif,126603,0,0
.\sc_dataset\10X/1612583/1612583_17.tif,1612583,0,1
.\sc_dataset\10X/1612475/1612475_24.tif,1612475,1,2
.\sc_dataset\10X/1815813/1815813_174.tif,1815813,0,1
.\sc_dataset\10X/149636/149636_18.tif,149636,1,0
.\sc_dataset\10X/138083/138083_66.tif,138083,0,1
.\sc_dataset\10X/126742/126742_229.tif,126742,0,0
.\sc_dataset\10X/1916527/1916527_212.tif,1916527,0,1
.\sc_dataset\10X/138268/138268_142.tif,138268,1,0
.\sc_dataset\10X/1815813/1815813_29.tif,1815813,0,1
.\sc_dataset\10X/1612073/1612073_156.tif,1612073,0,0
.\sc_dataset\10X/1611682/1611682_40.tif,1611682,1,1
.\sc_dataset\10X/1510846/1510846_9.tif,1510846,0,0
.\sc_dataset\10X/138126/138126_169.tif,138126,0,1
.\sc_dataset\10X/1916767/1916767_44.tif,1916767,0,1
.\sc_dataset\10X/1612685/1612685_225.tif,1612685,0,0
.\sc_dataset\10X/1511019/1511019_114.tif,1511019,1,1
.\sc_dataset\10X/138119/138119_233.tif,138119,1,0
.\sc_dataset\10X/2017403/2017403_62.tif,2017403,1,1
.\sc_dataset\10X/1511019/1511019_277.tif,1511019,1,1
.\sc_dataset\10X/1814720/1814720_70.tif,1814720,0,1
.\sc_dataset\10X/126204/126204_98.tif,126204,0,0
.\sc_dataset\10X/149945/149945_28.tif,149945,0,1
.\sc_dataset\10X/1612348/1612348_88.tif,1612348,1,2
.\sc_dataset\10X/114997/114997_141.tif,114997,0,0
.\sc_dataset\10X/1510846/1510846_248.tif,1510846,0,0
.\sc_dataset\10X/125662/125662_24.tif,125662,0,2
.\sc_dataset\10X/1916385/1916385_83.tif,1916385,0,2
.\sc_dataset\10X/138119/138119_229.tif,138119,1,0
.\sc_dataset\10X/1916277/1916277_181.tif,1916277,0,0
.\sc_dataset\10X/1511532/1511532_17.tif,1511532,0,0
.\sc_dataset\10X/1916910/1916910_247.tif,1916910,0,1
.\sc_dataset\10X/1612348/1612348_229.tif,1612348,1,2
.\sc_dataset\10X/115192/115192_217.tif,115192,0,2
.\sc_dataset\10X/125440/125440_283.tif,125440,0,2
.\sc_dataset\10X/125662/125662_197.tif,125662,0,2
.\sc_dataset\10X/1916736/1916736_260.tif,1916736,0,0
.\sc_dataset\10X/1613010/1613010_119.tif,1613010,0,1
.\sc_dataset\10X/1611621/1611621_86.tif,1611621,1,1
.\sc_dataset\10X/1511055/1511055_212.tif,1511055,1,1
.\sc_dataset\10X/1612445/1612445_292.tif,1612445,0,0
.\sc_dataset\10X/149647/149647_132.tif,149647,1,0
.\sc_dataset\10X/1612348/1612348_254.tif,1612348,1,2
.\sc_dataset\10X/1916506/1916506_173.tif,1916506,0,0
.\sc_dataset\10X/1713908/1713908_255.tif,1713908,0,0
.\sc_dataset\10X/1612401/1612401_35.tif,1612401,1,1
.\sc_dataset\10X/1916506/1916506_298.tif,1916506,0,0
.\sc_dataset\10X/1916637/1916637_203.tif,1916637,0,1
.\sc_dataset\10X/1916637/1916637_185.tif,1916637,0,1
.\sc_dataset\10X/1511459/1511459_274.tif,1511459,0,2
.\sc_dataset\10X/1612435/1612435_236.tif,1612435,1,2
.\sc_dataset\10X/1815813/1815813_105.tif,1815813,0,1
.\sc_dataset\10X/149157/149157_64.tif,149157,1,0
.\sc_dataset\10X/1612579/1612579_69.tif,1612579,1,2
.\sc_dataset\10X/1511055/1511055_170.tif,1511055,1,1
.\sc_dataset\10X/115192/115192_266.tif,115192,0,2
.\sc_dataset\10X/115119/115119_257.tif,115119,0,0
.\sc_dataset\10X/1714260/1714260_70.tif,1714260,0,2
.\sc_dataset\10X/1612447/1612447_246.tif,1612447,0,1
.\sc_dataset\10X/1612592/1612592_86.tif,1612592,1,2
.\sc_dataset\10X/115192/115192_70.tif,115192,0,2
.\sc_dataset\10X/1916527/1916527_30.tif,1916527,0,1
.\sc_dataset\10X/149377/149377_78.tif,149377,0,1
.\sc_dataset\10X/148757/148757_130.tif,148757,1,0
.\sc_dataset\10X/149143/149143_122.tif,149143,0,1
.\sc_dataset\10X/1714260/1714260_147.tif,1714260,0,2
.\sc_dataset\10X/1713908/1713908_39.tif,1713908,0,0
.\sc_dataset\10X/1511569/1511569_42.tif,1511569,1,1
.\sc_dataset\10X/137844/137844_286.tif,137844,0,1
.\sc_dataset\10X/114833/114833_124.tif,114833,0,2
.\sc_dataset\10X/1511409/1511409_195.tif,1511409,0,2
.\sc_dataset\10X/1815257/1815257_40.tif,1815257,0,2
.\sc_dataset\10X/1916385/1916385_120.tif,1916385,0,2
.\sc_dataset\10X/1511021/1511021_41.tif,1511021,1,1
.\sc_dataset\10X/137844/137844_56.tif,137844,0,1
.\sc_dataset\10X/1916427/1916427_268.tif,1916427,0,1
.\sc_dataset\10X/1612364/1612364_252.tif,1612364,1,1
.\sc_dataset\10X/149215/149215_192.tif,149215,0,1
.\sc_dataset\10X/1511004/1511004_144.tif,1511004,0,2
.\sc_dataset\10X/126062/126062_0.tif,126062,0,0
.\sc_dataset\10X/1917203/1917203_174.tif,1917203,0,1
.\sc_dataset\10X/1815496/1815496_231.tif,1815496,0,1
.\sc_dataset\10X/1916563/1916563_24.tif,1916563,0,1
.\sc_dataset\10X/138119/138119_218.tif,138119,1,0
.\sc_dataset\10X/149945/149945_17.tif,149945,0,1
.\sc_dataset\10X/149636/149636_196.tif,149636,1,0
.\sc_dataset\10X/1510866/1510866_13.tif,1510866,0,2
.\sc_dataset\10X/1612412/1612412_230.tif,1612412,1,2
.\sc_dataset\10X/137844/137844_85.tif,137844,0,1
.\sc_dataset\10X/138382/138382_94.tif,138382,1,0
.\sc_dataset\10X/1815813/1815813_44.tif,1815813,0,1
.\sc_dataset\10X/1714430B/1714430B_297.tif,1714430B,0,1
.\sc_dataset\10X/1815845/1815845_247.tif,1815845,0,0
.\sc_dataset\10X/1916527/1916527_99.tif,1916527,0,1
.\sc_dataset\10X/149143/149143_267.tif,149143,0,1
.\sc_dataset\10X/1511409/1511409_16.tif,1511409,0,2
.\sc_dataset\10X/1713253/1713253_114.tif,1713253,0,0
.\sc_dataset\10X/126742/126742_2.tif,126742,0,0
.\sc_dataset\10X/1916637/1916637_148.tif,1916637,0,1
.\sc_dataset\10X/137292/137292_264.tif,137292,0,0
.\sc_dataset\10X/1612348/1612348_20.tif,1612348,1,2
.\sc_dataset\10X/1916277/1916277_44.tif,1916277,0,0
.\sc_dataset\10X/1612348/1612348_92.tif,1612348,1,2
.\sc_dataset\10X/1612454/1612454_236.tif,1612454,0,0
.\sc_dataset\10X/1916427/1916427_91.tif,1916427,0,1
.\sc_dataset\10X/137522/137522_279.tif,137522,0,1
.\sc_dataset\10X/1511055/1511055_96.tif,1511055,1,1
.\sc_dataset\10X/125960/125960_31.tif,125960,0,0
.\sc_dataset\10X/1916877/1916877_242.tif,1916877,0,0
.\sc_dataset\10X/1511019/1511019_266.tif,1511019,1,1
.\sc_dataset\10X/148859/148859_117.tif,148859,1,0
.\sc_dataset\10X/1916910/1916910_157.tif,1916910,0,1
.\sc_dataset\10X/126649/126649_152.tif,126649,0,0
.\sc_dataset\10X/149763/149763_248.tif,149763,0,1
.\sc_dataset\10X/138083/138083_73.tif,138083,0,1
.\sc_dataset\10X/148831/148831_181.tif,148831,0,1
.\sc_dataset\10X/1916984/1916984_197.tif,1916984,0,2
.\sc_dataset\10X/115192/115192_115.tif,115192,0,2
.\sc_dataset\10X/137534/137534_201.tif,137534,0,1
.\sc_dataset\10X/1612401/1612401_61.tif,1612401,1,1
.\sc_dataset\10X/1916477/1916477_59.tif,1916477,0,1
.\sc_dataset\10X/1510866/1510866_239.tif,1510866,0,2
.\sc_dataset\10X/1916794/1916794_123.tif,1916794,0,1
.\sc_dataset\10X/1916563/1916563_78.tif,1916563,0,1
.\sc_dataset\10X/138254/138254_63.tif,138254,1,0
.\sc_dataset\10X/1511409/1511409_263.tif,1511409,0,2
.\sc_dataset\10X/148588/148588_224.tif,148588,0,1
.\sc_dataset\10X/1917088/1917088_257.tif,1917088,0,2
.\sc_dataset\10X/149636/149636_188.tif,149636,1,0
.\sc_dataset\10X/126307/126307_197.tif,126307,0,2
.\sc_dataset\10X/1916910/1916910_281.tif,1916910,0,1
.\sc_dataset\10X/1612685/1612685_293.tif,1612685,0,0
.\sc_dataset\10X/126858/126858_3.tif,126858,0,0
.\sc_dataset\10X/1611682/1611682_56.tif,1611682,1,1
.\sc_dataset\10X/148588/148588_7.tif,148588,0,1
.\sc_dataset\10X/1612685/1612685_25.tif,1612685,0,0
.\sc_dataset\10X/1612348/1612348_39.tif,1612348,1,2
.\sc_dataset\10X/1511019/1511019_210.tif,1511019,1,1
.\sc_dataset\10X/1612412/1612412_163.tif,1612412,1,2
.\sc_dataset\10X/1612475/1612475_245.tif,1612475,1,2
.\sc_dataset\10X/114832/114832_108.tif,114832,0,1
.\sc_dataset\10X/148588/148588_161.tif,148588,0,1
.\sc_dataset\10X/149377/149377_206.tif,149377,0,1
.\sc_dataset\10X/1612685/1612685_115.tif,1612685,0,0
.\sc_dataset\10X/149704/149704_231.tif,149704,0,1
.\sc_dataset\10X/1916506/1916506_175.tif,1916506,0,0
.\sc_dataset\10X/1917088/1917088_123.tif,1917088,0,2
.\sc_dataset\10X/148757/148757_175.tif,148757,1,0
.\sc_dataset\10X/1612073/1612073_293.tif,1612073,0,0
.\sc_dataset\10X/126862/126862_260.tif,126862,0,0
.\sc_dataset\10X/138278/138278_104.tif,138278,1,0
.\sc_dataset\10X/1916698/1916698_142.tif,1916698,0,2
.\sc_dataset\10X/126492/126492_59.tif,126492,0,0
.\sc_dataset\10X/138119/138119_35.tif,138119,1,0
.\sc_dataset\10X/125662/125662_193.tif,125662,0,2
.\sc_dataset\10X/149143/149143_92.tif,149143,0,1
.\sc_dataset\10X/1916527/1916527_41.tif,1916527,0,1
.\sc_dataset\10X/114997/114997_52.tif,114997,0,0
.\sc_dataset\10X/1916427/1916427_225.tif,1916427,0,1
.\sc_dataset\10X/1713253/1713253_41.tif,1713253,0,0
.\sc_dataset\10X/126603/126603_261.tif,126603,0,0
.\sc_dataset\10X/149636/149636_19.tif,149636,1,0
.\sc_dataset\10X/148917/148917_65.tif,148917,1,0
.\sc_dataset\10X/1915940/1915940_93.tif,1915940,0,1
.\sc_dataset\10X/2017403/2017403_162.tif,2017403,1,1
.\sc_dataset\10X/1612455/1612455_24.tif,1612455,0,1
.\sc_dataset\10X/148917/148917_7.tif,148917,1,0
.\sc_dataset\10X/1612579/1612579_286.tif,1612579,1,2
.\sc_dataset\10X/1815257/1815257_227.tif,1815257,0,2
.\sc_dataset\10X/138083/138083_174.tif,138083,0,1
.\sc_dataset\10X/149143/149143_223.tif,149143,0,1
.\sc_dataset\10X/137292/137292_117.tif,137292,0,0
.\sc_dataset\10X/1612445/1612445_270.tif,1612445,0,0
.\sc_dataset\10X/1611934/1611934_244.tif,1611934,1,1
.\sc_dataset\10X/1713908/1713908_175.tif,1713908,0,0
.\sc_dataset\10X/149760/149760_76.tif,149760,0,2
.\sc_dataset\10X/1511019/1511019_109.tif,1511019,1,1
.\sc_dataset\10X/1916527/1916527_43.tif,1916527,0,1
.\sc_dataset\10X/1612579/1612579_287.tif,1612579,1,2
.\sc_dataset\10X/1916427/1916427_58.tif,1916427,0,1
.\sc_dataset\10X/1612579/1612579_114.tif,1612579,1,2
.\sc_dataset\10X/1916817/1916817_55.tif,1916817,0,2
.\sc_dataset\10X/125362/125362_105.tif,125362,0,0
.\sc_dataset\10X/1612552/1612552_134.tif,1612552,0,0
.\sc_dataset\10X/149945/149945_205.tif,149945,0,1
.\sc_dataset\10X/1916506/1916506_19.tif,1916506,0,0
.\sc_dataset\10X/1916736/1916736_298.tif,1916736,0,0
.\sc_dataset\10X/149157/149157_189.tif,149157,1,0
.\sc_dataset\10X/148757/148757_129.tif,148757,1,0
.\sc_dataset\10X/126621/126621_73.tif,126621,0,0
.\sc_dataset\10X/126307/126307_169.tif,126307,0,2
.\sc_dataset\10X/1612685/1612685_72.tif,1612685,0,0
.\sc_dataset\10X/1916427/1916427_105.tif,1916427,0,1
.\sc_dataset\10X/1510834/1510834_242.tif,1510834,0,0
.\sc_dataset\10X/138268/138268_87.tif,138268,1,0
.\sc_dataset\10X/1612073/1612073_79.tif,1612073,0,0
.\sc_dataset\10X/1916877/1916877_151.tif,1916877,0,0
.\sc_dataset\10X/1815496/1815496_78.tif,1815496,0,1
.\sc_dataset\10X/149945/149945_153.tif,149945,0,1
.\sc_dataset\10X/115009/115009_243.tif,115009,0,0
.\sc_dataset\10X/2017440/2017440_292.tif,2017440,0,1
.\sc_dataset\10X/1611682/1611682_202.tif,1611682,1,1
.\sc_dataset\10X/114926/114926_130.tif,114926,0,0
.\sc_dataset\10X/138278/138278_40.tif,138278,1,0
.\sc_dataset\10X/1916563/1916563_28.tif,1916563,0,1
.\sc_dataset\10X/137844/137844_164.tif,137844,0,1
.\sc_dataset\10X/1916817/1916817_126.tif,1916817,0,2
.\sc_dataset\10X/148917/148917_74.tif,148917,1,0
.\sc_dataset\10X/126307/126307_258.tif,126307,0,2
.\sc_dataset\10X/149215/149215_14.tif,149215,0,1
.\sc_dataset\10X/138332/138332_138.tif,138332,1,0
.\sc_dataset\10X/1917061/1917061_80.tif,1917061,0,0
.\sc_dataset\10X/1613010/1613010_150.tif,1613010,0,1
.\sc_dataset\10X/1511569/1511569_161.tif,1511569,1,1
.\sc_dataset\10X/1612401/1612401_129.tif,1612401,1,1
.\sc_dataset\10X/138382/138382_160.tif,138382,1,0
.\sc_dataset\10X/149636/149636_126.tif,149636,1,0
.\sc_dataset\10X/1511055/1511055_1.tif,1511055,1,1
.\sc_dataset\10X/149377/149377_74.tif,149377,0,1
.\sc_dataset\10X/1612348/1612348_183.tif,1612348,1,2
.\sc_dataset\10X/114833/114833_196.tif,114833,0,2
.\sc_dataset\10X/138083/138083_229.tif,138083,0,1
.\sc_dataset\10X/148757/148757_47.tif,148757,1,0
.\sc_dataset\10X/1612445/1612445_242.tif,1612445,0,0
.\sc_dataset\10X/1916767/1916767_30.tif,1916767,0,1
.\sc_dataset\10X/149509/149509_220.tif,149509,0,1
.\sc_dataset\10X/1510834/1510834_292.tif,1510834,0,0
.\sc_dataset\10X/1612583/1612583_244.tif,1612583,0,1
.\sc_dataset\10X/138332/138332_274.tif,138332,1,0
.\sc_dataset\10X/138254/138254_248.tif,138254,1,0
.\sc_dataset\10X/1916277/1916277_39.tif,1916277,0,0
